0 	 0.4303648667 	 0.1707096819 	 0.0000000000
1 	 0.4313065927 	 0.2333270245 	 0.0000000000
2 	 0.4323218484 	 0.2560521593 	 0.0000000000
3 	 0.4340984579 	 0.2797799688 	 0.0000000000
4 	 0.4408010197 	 0.2792244626 	 0.0000000000
5 	 0.4408010197 	 0.3060900229 	 0.0000000000
6 	 0.4441981531 	 0.3127130816 	 0.0000000000
7 	 0.4441981531 	 0.2682498420 	 0.0000000000
8 	 0.4441981531 	 0.3303290399 	 0.0000000000
9 	 0.4441981531 	 0.3152931156 	 0.0000000000
10 	 0.4441981531 	 0.2915496770 	 0.0000000000
11 	 0.4557702835 	 0.3008739882 	 0.0000000000
12 	 0.4557702835 	 0.2893003584 	 0.0000000000
13 	 0.4557702835 	 0.3085334213 	 0.0000000000
14 	 0.4557702835 	 0.2739954196 	 0.0000000000
15 	 0.4557702835 	 0.3023702944 	 0.0000000000
16 	 0.4557702835 	 0.2935335146 	 0.0000000000
17 	 0.4557702835 	 0.2801656420 	 0.0000000000
18 	 0.4557702835 	 0.2866711122 	 0.0000000000
19 	 0.4557702835 	 0.2844826307 	 0.0000000000
20 	 0.4557702835 	 0.3008447224 	 0.0000000000
21 	 0.4557702835 	 0.2607101826 	 0.0000000000
22 	 0.4557702835 	 0.2756322312 	 0.0000000000
23 	 0.4557702835 	 0.2840468196 	 0.0000000000
24 	 0.4570893850 	 0.2885745392 	 0.0000000000
25 	 0.4622420310 	 0.2744538018 	 0.0000000000
26 	 0.4622420310 	 0.2623819318 	 0.0000000000
27 	 0.4622420310 	 0.3018676533 	 0.0000000000
28 	 0.4865125516 	 0.2969394586 	 0.0000000000
29 	 0.4865125516 	 0.2989926043 	 0.0000000000
30 	 0.4865125516 	 0.2860418999 	 0.0000000000
31 	 0.4934471624 	 0.3000040032 	 0.0000000000
32 	 0.4934471624 	 0.2852406701 	 0.0000000000
33 	 0.4934471624 	 0.2962460530 	 0.0000000000
34 	 0.4947210475 	 0.2881917953 	 0.0000000000
35 	 0.5203556850 	 0.3269575910 	 0.0000000000
36 	 0.5203556850 	 0.2820714020 	 0.0000000000
37 	 0.5241465608 	 0.2847085868 	 0.0000000000
38 	 0.5241465608 	 0.3002846167 	 0.0000000000
39 	 0.5241465608 	 0.3016432256 	 0.0000000000
40 	 0.5241465608 	 0.2867558472 	 0.0000000000
41 	 0.5241465608 	 0.2936988119 	 0.0000000000
42 	 0.5241465608 	 0.2973533213 	 0.0000000000
43 	 0.5241465608 	 0.2667841888 	 0.0000000000
44 	 0.5274250955 	 0.3090929758 	 0.0000000000
45 	 0.5274250955 	 0.2685462439 	 0.0000000000
46 	 0.5285923137 	 0.3173867452 	 0.0000000000
47 	 0.5285923137 	 0.2877842035 	 0.0000000000
48 	 0.5285923137 	 0.2804451395 	 0.0000000000
49 	 0.5285923137 	 0.3042570562 	 0.0000000000
50 	 0.5285923137 	 0.2964203575 	 0.0000000000
51 	 0.5285923137 	 0.2798512653 	 0.0000000000
52 	 0.5285923137 	 0.3025298937 	 0.0000000000
53 	 0.5285923137 	 0.2819772313 	 0.0000000000
54 	 0.5285923137 	 0.2861620658 	 0.0000000000
55 	 0.5285923137 	 0.2682611287 	 0.0000000000
56 	 0.5285923137 	 0.3001338808 	 0.0000000000
57 	 0.5285923137 	 0.2666728808 	 0.0000000000
58 	 0.5285923137 	 0.2741600602 	 0.0000000000
59 	 0.5285923137 	 0.2794851786 	 0.0000000000
60 	 0.5285923137 	 0.2818252120 	 0.0000000000
61 	 0.5285923137 	 0.2727104640 	 0.0000000000
62 	 0.5285923137 	 0.3082310149 	 0.0000000000
63 	 0.5285923137 	 0.2760546210 	 0.0000000000
64 	 0.5285923137 	 0.2883275180 	 0.0000000000
65 	 0.5285923137 	 0.2997141927 	 0.0000000000
66 	 0.5285923137 	 0.2844762160 	 0.0000000000
67 	 0.5285923137 	 0.3007701058 	 0.0000000000
68 	 0.5285923137 	 0.2861312465 	 0.0000000000
69 	 0.5285923137 	 0.3082274179 	 0.0000000000
70 	 0.5285923137 	 0.2730878242 	 0.0000000000
71 	 0.5285923137 	 0.2864195647 	 0.0000000000
72 	 0.5285923137 	 0.2996284270 	 0.0000000000
73 	 0.5285923137 	 0.2770913119 	 0.0000000000
74 	 0.5285923137 	 0.2948983119 	 0.0000000000
75 	 0.5285923137 	 0.2574452737 	 0.0000000000
76 	 0.5285923137 	 0.3004258851 	 0.0000000000
77 	 0.5285923137 	 0.2748429321 	 0.0000000000
78 	 0.5285923137 	 0.2972259782 	 0.0000000000
79 	 0.5285923137 	 0.2688294415 	 0.0000000000
80 	 0.5286468476 	 0.2974016713 	 0.0000000000
81 	 0.5286468476 	 0.3058478737 	 0.0000000000
82 	 0.5286468476 	 0.2949339780 	 0.0000000000
83 	 0.5286468476 	 0.3165985313 	 0.0000000000
84 	 0.5286468476 	 0.2895694771 	 0.0000000000
85 	 0.5286468476 	 0.3034730653 	 0.0000000000
86 	 0.5286468476 	 0.2722231496 	 0.0000000000
87 	 0.5286468476 	 0.2827304166 	 0.0000000000
