###############################################################
## Evolution started on Sun May 30 01:12:14 2021
###############################################################
95 	 0.3309637789 	 0.0997719400 	 0.0000000000
96 	 0.3309637789 	 0.0882364744 	 0.0000000000
97 	 0.3309637789 	 0.0906464695 	 0.0000000000
98 	 0.3309637789 	 0.1089243804 	 0.0000000000
99 	 0.3309637789 	 0.0709078149 	 0.0000000000
100 	 0.3309637789 	 0.0749201669 	 0.0000000000
###############################################################
## Evolution ended on Sun May 30 01:37:37 2021
## Reason: Evolved till last generation 100
## The best individual was found in generation 74 (fitness: 0.33096378)
###############################################################
